,CustomerID,Count,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,Satisfaction Score,Churn Category,Avg Monthly GB Download,Unlimited Data,Total Long Distance Charges,Referred a Friend,Number of Referrals,Age,Under 30,Population
4093,8896-BQTTI,1,Cool,95614,Male,0,0,0,1,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,25.0,25,No,0,53,2371,,3,,0,0,3.39,0,0,41,0,
4094,3865-QBWSJ,1,Courtland,95615,Male,1,0,1,38,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,80.45,3162.65,No,0,41,2926,,3,,27,1,1714.94,0,0,76,0,
4095,3352-RICWQ,1,Davis,95616,Female,0,1,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.75,210.65,No,0,24,2427,,4,,0,0,145.17,1,6,45,0,
4096,2160-GPFXD,1,Davis,95618,Male,0,1,1,54,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Credit card (automatic),65.65,3566.7,No,0,49,5725,,3,,52,1,1327.86,1,1,25,1,
4097,2065-MMKGR,1,Diamond Springs,95619,Female,0,0,0,29,1,Yes,DSL,No,No,No,No,Yes,Yes,One year,1,Credit card (automatic),71.0,2080.1,No,0,32,4226,,5,,4,1,1200.02,0,0,47,0,
4098,5857-TYBCJ,1,Dixon,95620,Male,1,1,0,44,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.2,4040.2,No,0,36,2925,,4,,30,1,644.6,1,6,72,0,
4099,1498-NHTLT,1,Citrus Heights,95621,Male,0,1,1,59,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,86.75,5186,No,0,21,5020,,3,,73,0,2499.83,1,4,21,1,
4100,1402-PTHGN,1,Elk Grove,95624,Female,0,1,1,18,1,No,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,61.5,1087.45,No,0,67,3479,,4,,51,1,726.48,1,7,22,1,
4101,4176-RELJR,1,Elmira,95625,Male,1,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.1,1672.15,No,0,26,6388,,3,,0,0,984.23,0,0,73,0,
4102,5199-FPUSP,1,Esparto,95627,Male,0,0,1,33,0,No phone service,DSL,Yes,No,No,Yes,No,No,One year,0,Credit card (automatic),34.05,1113.95,No,0,73,3044,,3,,12,1,0.0,0,0,64,0,
4103,6377-KSLXC,1,Fair Oaks,95628,Male,0,0,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,107.05,No,0,20,4281,,5,,0,0,120.8,0,0,31,0,
4104,1796-JANOW,1,Fiddletown,95629,Female,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,38.15,No,0,40,4079,,4,,0,0,69.14,0,0,33,0,
4105,0238-WHBIQ,1,Folsom,95630,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.7,6339.3,No,0,50,4193,,3,,30,1,2430.0,1,10,25,1,
4106,8735-NBLWT,1,Foresthill,95631,Male,0,0,1,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,184.1,No,0,67,4195,,4,,0,0,412.46999999999997,0,0,34,0,
4107,6651-RLGGM,1,Galt,95632,Male,0,1,1,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,26.3,1688.9,No,0,52,6066,,5,,0,0,974.18,1,2,54,0,
4108,1614-JBEBI,1,Georgetown,95634,Female,0,0,0,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.7,137.6,No,0,49,3330,,5,,0,0,211.76,0,0,59,0,
4109,5696-EXCYS,1,Hood,95639,Male,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.45,369.05,No,0,29,5347,,4,,0,0,668.7800000000001,0,0,50,0,
4110,5795-KTGUD,1,Ione,95640,Female,0,1,0,68,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),110.8,7553.6,No,0,67,4545,,3,,14,1,3175.6000000000004,1,2,61,0,
4111,7924-GJZFI,1,Jackson,95642,Female,1,1,0,25,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.3,1813.1,No,0,50,4442,,4,,24,1,964.7500000000001,1,7,75,0,
4112,4702-HDRKD,1,Knights Landing,95645,Male,0,0,0,67,0,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),49.35,3321.35,No,0,33,5905,,3,,85,1,0.0,0,0,30,0,
4113,8512-WIWYV,1,Kirkwood,95646,Male,0,0,0,32,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.35,707.5,No,0,40,2433,,5,,0,0,1176.96,0,0,20,1,
4114,5897-ZYEKH,1,Lincoln,95648,Female,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Electronic check,105.6,7112.15,No,0,45,5768,,3,,10,1,797.97,1,3,74,0,
4115,5456-ITGIC,1,Loomis,95650,Male,1,1,0,72,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),64.45,4641.1,No,0,68,5295,,5,,9,1,0.0,1,9,76,0,
4116,1406-PUQVY,1,Madison,95653,Male,0,0,1,1,1,No,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,49.9,49.9,No,0,39,3239,,5,,76,1,6.35,0,0,29,1,
4117,9114-AAFQH,1,North Highlands,95660,Female,0,1,0,48,1,No,DSL,No,Yes,Yes,No,No,Yes,One year,1,Electronic check,65.65,3094.65,No,0,67,5427,,3,,42,1,2394.2400000000002,1,6,27,1,
4118,8715-KKTFG,1,Roseville,95661,Female,0,1,0,61,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),103.3,6518.35,No,0,27,5401,,5,,22,1,1099.8300000000002,1,6,63,0,
4119,1728-BQDMA,1,Penryn,95663,Female,0,0,0,2,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.45,82.7,No,0,26,5694,,3,,59,1,37.4,0,0,22,1,
4120,5117-ZSMHQ,1,Pioneer,95666,Female,0,1,1,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),89.9,6342.7,No,0,54,5835,,5,,85,0,2667.47,1,9,22,1,
4121,5151-HQRDG,1,Placerville,95667,Male,0,1,0,37,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Mailed check,55.05,2030.75,No,0,26,3839,,5,,10,1,1014.17,1,6,57,0,
4122,0960-HUWBM,1,Pleasant Grove,95668,Male,0,1,1,65,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),104.1,6700.05,No,0,25,4024,,4,,57,1,2568.8,0,0,40,0,
4123,6465-GSRCL,1,Plymouth,95669,Female,0,0,1,67,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),106.6,7244.7,No,0,65,5895,,4,,59,1,1255.58,0,0,19,1,
4124,0263-FJTQO,1,Rescue,95672,Male,0,1,1,50,1,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),70.5,3486.65,No,0,60,4022,,4,,28,1,2224.5,1,10,53,0,
4125,7319-ZNRTR,1,Rio Linda,95673,Male,0,1,1,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.6,411.15,No,0,51,2888,,4,,0,0,394.0,1,1,43,0,
4126,7503-EPSZW,1,River Pines,95675,Female,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,24.05,1559.15,No,0,55,4582,,3,,0,0,1147.52,1,5,45,0,
4127,7089-XXAYG,1,Rocklin,95677,Male,0,1,0,25,0,No phone service,DSL,No,No,Yes,No,Yes,No,One year,1,Credit card (automatic),38.1,970.4,No,0,72,2315,,5,,24,0,0.0,1,10,37,0,
4128,8070-AAWZP,1,Sheridan,95681,Male,1,1,0,24,0,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,0,Mailed check,34.25,828.2,No,0,63,2525,,4,,28,1,0.0,1,3,68,0,
4129,1666-JXLKU,1,Shingle Springs,95682,Female,0,0,0,37,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3810.55,No,0,52,2904,,5,,22,1,646.02,0,0,64,0,
4130,7855-DIWPO,1,Sloughhouse,95683,Female,0,0,0,21,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,68.65,1493.2,No,0,21,2006,,5,,11,1,642.39,0,0,60,0,
4131,5133-POWUA,1,Somerset,95684,Male,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,45.8,45.8,No,0,30,2614,,5,,21,1,13.62,0,0,34,0,
4132,5652-MSDEY,1,Sutter Creek,95685,Female,0,0,0,10,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,75.75,777.3,No,0,52,4525,,5,,21,1,398.5,0,0,37,0,
4133,1810-BOHSY,1,Vacaville,95687,Male,0,1,0,51,1,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Credit card (automatic),96.4,4911.05,No,0,26,4745,,3,,8,1,1785.0,1,7,63,0,
4134,1784-BXEFA,1,Vacaville,95688,Female,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.55,187.35,No,0,43,3595,,3,,0,0,47.599999999999994,0,0,63,0,
4135,7351-MHQVU,1,Volcano,95689,Female,0,0,0,6,0,No phone service,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),50.95,307.6,No,0,79,3474,,3,,23,1,0.0,0,0,43,0,
4136,9224-VTYID,1,Walnut Grove,95690,Male,0,1,1,47,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,90.5,4318.35,No,0,30,3413,,3,,48,1,551.78,1,10,30,0,
4137,9500-IWPXQ,1,West Sacramento,95691,Female,0,1,1,61,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,1,Electronic check,79.4,4820.55,No,0,74,4666,,3,,20,1,2469.2799999999997,1,3,52,0,
4138,5762-TJXGK,1,Wheatland,95692,Female,0,0,0,52,0,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),58.75,3038.55,No,0,21,5122,,4,,19,1,0.0,0,0,40,0,
4139,4504-YOULA,1,Wilton,95693,Female,0,1,1,35,1,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),59.45,2136.9,No,0,49,3682,,3,,23,1,1368.85,0,0,42,0,
4140,5569-IDSEY,1,Winters,95694,Male,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),105.7,7472.15,No,0,20,4420,,4,,28,1,2066.81,1,8,52,0,
4141,7284-ZZLOH,1,Alta,95701,Male,0,1,0,45,1,No,DSL,Yes,No,Yes,No,No,No,Two year,0,Credit card (automatic),53.3,2296.25,No,0,79,2929,,3,,4,0,1947.15,1,10,37,0,
4142,1777-JYQPJ,1,Colfax,95713,Male,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,24.3,38.45,No,0,77,2515,,4,,59,1,0.0,0,0,19,1,
4143,3401-URHDA,1,Emigrant Gap,95715,Male,0,0,0,51,1,Yes,DSL,Yes,No,No,Yes,No,No,One year,0,Credit card (automatic),59.9,3043.6,No,0,42,5233,,3,,3,1,502.34999999999997,0,0,59,0,
4144,1599-EAHXY,1,Gold Run,95717,Male,0,1,1,60,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),23.95,1506.4,No,0,71,5449,,5,,0,0,1707.0,1,1,37,0,
4145,8631-XVRZL,1,Kyburz,95720,Male,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.15,163.7,No,0,70,4004,,4,,0,0,437.49,0,0,40,0,
4146,3853-LYGAM,1,Meadow Vista,95722,Male,0,0,0,17,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),95.65,1640,No,0,49,3139,,4,,5,1,359.38,0,0,58,0,
4147,5751-USDBL,1,Soda Springs,95728,Male,0,1,1,46,1,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,81.0,3846.35,No,0,57,4280,,4,,10,1,2113.7000000000003,1,1,37,0,
4148,5680-LQOGP,1,Twin Bridges,95735,Female,0,0,0,68,1,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),82.45,5646.6,No,0,70,5308,,3,,59,0,1010.48,0,0,21,1,
4149,8189-DUKMV,1,Rancho Cordova,95742,Female,0,1,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,79.05,No,0,80,3233,,5,,0,0,178.92,1,8,52,0,
4150,9931-DCEZH,1,Roseville,95747,Male,0,0,1,28,1,No,DSL,No,Yes,No,Yes,No,No,One year,1,Credit card (automatic),54.4,1516.6,No,0,74,4711,,3,,22,1,964.04,0,0,55,0,
4151,1898-JSNDC,1,Elk Grove,95758,Female,0,0,0,39,1,No,DSL,No,Yes,No,No,Yes,No,One year,1,Credit card (automatic),58.6,2224.5,No,0,46,5662,,4,,58,1,1878.63,0,0,23,1,
4152,0315-LVCRK,1,El Dorado Hills,95762,Male,0,0,0,11,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,84.8,888.75,No,0,60,4924,,4,,15,1,336.27,0,0,54,0,
4153,3911-RSNHI,1,Rocklin,95765,Female,0,1,0,71,0,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),61.4,4310.35,No,0,37,5119,,4,,27,1,0.0,1,2,46,0,
4154,2410-CIYFZ,1,Woodland,95776,Male,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.4,42.9,No,0,77,3000,,3,,0,0,99.06,0,0,42,0,
4155,5505-OVWQW,1,Sacramento,95815,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.15,353.65,No,0,48,4650,,5,,0,0,74.46,0,0,35,0,
4156,7271-AJDTL,1,Sacramento,95816,Female,0,1,0,55,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),94.45,5073.1,No,0,55,5577,,5,,16,1,1903.55,1,1,64,0,
4157,1867-TJHTS,1,Sacramento,95817,Female,0,0,0,58,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),79.8,4526.85,No,0,78,5709,,4,,14,1,1317.18,0,0,47,0,
4158,6860-YRJZP,1,Sacramento,95820,Male,1,0,0,9,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.05,678.45,No,0,51,2003,,5,,25,1,357.93,0,0,66,0,
4159,4429-WYGFR,1,Sacramento,95821,Male,0,0,0,26,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),49.15,1237.3,No,0,54,2752,,4,,8,1,1146.86,0,0,36,0,
4160,2817-LVCPP,1,Sacramento,95822,Female,0,0,0,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.4,1023.95,No,0,41,6233,,5,,0,0,631.0,0,0,36,0,
4161,5038-ETMLM,1,Sacramento,95823,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),113.65,8182.75,No,0,38,5411,,3,,22,1,2088.0,1,10,35,0,
4162,5056-FIMPT,1,Sacramento,95824,Female,0,0,1,43,1,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),106.0,4532.3,No,0,76,3528,,4,,10,0,438.16999999999996,0,0,47,0,
4163,4521-WFJAI,1,Sacramento,95825,Male,0,0,0,56,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),25.95,1444.05,No,0,40,4246,,3,,0,0,2677.92,0,0,52,0,
4164,6569-KTMDU,1,Sacramento,95826,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.1,19.1,No,0,26,3313,,5,,0,0,5.02,0,0,28,1,
4165,8809-XKHMD,1,Sacramento,95828,Male,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,1,Bank transfer (automatic),100.55,7325.1,No,0,54,6082,,5,,15,1,3156.4800000000005,1,5,62,0,
4166,0396-YCHWO,1,Sacramento,95829,Male,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.4,3474.2,No,0,44,5111,,3,,12,1,1460.8799999999999,1,4,58,0,
4167,0867-LDTTC,1,Sacramento,95830,Male,0,0,0,5,1,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),75.15,392.65,No,0,68,5900,,4,,4,1,228.45,0,0,51,0,
4168,9391-DXGGG,1,Sacramento,95832,Female,1,0,0,44,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,0,Credit card (automatic),89.15,3990.75,No,0,27,4368,,4,,19,1,1557.16,0,0,70,0,
4169,9844-FELAJ,1,Sacramento,95833,Female,1,1,1,70,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,107.9,7475.85,No,0,53,5899,,3,,17,0,658.0,1,2,65,0,
4170,2122-SZZZD,1,Sacramento,95834,Male,0,0,0,44,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.5,835.5,No,0,35,4220,,4,,0,0,798.1600000000001,0,0,60,0,
4171,3148-AOIQT,1,Sacramento,95837,Female,0,1,0,69,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,1718.35,No,0,45,4106,,3,,0,0,3113.2799999999997,1,10,23,1,
4172,8395-ETZKQ,1,Sacramento,95841,Male,1,1,1,68,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,1193.55,No,0,51,5443,,3,,0,0,2389.52,1,8,73,0,
4173,6692-YQHXC,1,Sacramento,95842,Male,0,0,0,16,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),69.95,1205.5,No,0,54,5596,,5,,27,1,438.88,0,0,43,0,
4174,3889-VWBID,1,Antelope,95843,Male,0,1,1,68,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),82.85,5776.45,No,0,42,5184,,4,,27,1,1876.12,1,1,52,0,
4175,5222-JCXZT,1,Sacramento,95864,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.0,78.9,No,0,55,3022,,4,,0,0,80.64,0,0,31,0,
4176,9754-CLVZW,1,Marysville,95901,Female,0,1,1,26,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Credit card (automatic),38.85,1025.15,No,0,43,3970,,4,,23,0,0.0,1,4,40,0,
4177,2739-CCZMB,1,Alleghany,95910,Male,0,0,1,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),20.35,122,No,0,60,3161,,4,,0,0,40.05,0,0,39,0,
4178,7080-TNUWP,1,Arbuckle,95912,Male,0,1,0,70,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,1,Bank transfer (automatic),95.0,6602.9,No,0,65,6259,,4,,16,1,2179.1,1,5,48,0,
4179,0496-AHOOK,1,Bangor,95914,Male,0,1,0,24,1,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,0,Bank transfer (automatic),74.4,1712.9,No,0,68,4310,,3,,30,1,788.64,1,10,61,0,
4180,8336-TAVKX,1,Berry Creek,95916,Female,1,1,0,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Bank transfer (automatic),78.45,5682.25,No,0,71,4032,,3,,13,1,1139.04,1,10,68,0,
4181,2468-SJFLM,1,Biggs,95917,Male,0,0,0,1,1,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Mailed check,74.3,74.3,No,0,64,3063,,5,,21,1,39.55,0,0,37,0,
4182,3181-VTHOE,1,Browns Valley,95918,Male,0,1,0,70,0,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),51.05,3635.15,No,0,69,4042,,4,,41,0,0.0,1,10,19,1,
4183,7168-HDQHG,1,Brownsville,95919,Female,0,1,1,36,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.2,702.9,No,0,79,3043,,5,,0,0,740.52,1,3,56,0,
4184,4567-AKPIA,1,Canyon Dam,95923,Female,0,1,1,41,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.1,4454.25,No,0,77,4854,,5,,59,1,836.8100000000001,1,3,28,1,
4185,7901-HXJVA,1,Chico,95928,Male,0,0,0,14,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Electronic check,76.45,1117.55,No,0,52,2292,,4,,26,1,258.44,0,0,20,1,
4186,5924-IFQTT,1,Crescent Mills,95934,Male,0,1,1,13,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,1,Electronic check,72.8,930.05,No,0,46,2862,,4,,23,1,179.01,1,4,33,0,
4187,7968-QUXNS,1,Dobbins,95935,Male,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.95,110.15,No,0,68,5920,,4,,0,0,165.24,0,0,24,1,
4188,8903-WMRNW,1,Durham,95938,Female,0,1,0,15,1,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,101.75,1669.4,No,0,50,2919,,3,,13,1,361.8,1,8,55,0,
4189,2452-SNHFZ,1,Elk Creek,95939,Female,0,0,0,47,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Credit card (automatic),75.45,3545.1,No,0,66,4995,,4,,69,1,2257.41,0,0,19,1,
4190,3629-WEAAM,1,Forbestown,95941,Female,0,0,0,8,1,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,0,Mailed check,64.1,504.05,No,0,25,2804,,5,,73,0,360.32,0,0,19,1,
4191,6029-CSMJE,1,Forest Ranch,95942,Male,0,0,0,17,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,25.65,440.2,No,0,24,3090,,3,,11,1,0.0,0,0,63,0,
4192,7993-NQLJE,1,Glenn,95943,Male,0,1,1,15,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,75.1,1151.55,No,0,60,4634,,4,,17,1,490.94999999999993,1,7,39,0,
4193,9909-DFRJA,1,Goodyears Bar,95944,Female,0,0,0,26,1,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,1,Bank transfer (automatic),95.85,2475.35,No,0,42,3834,,3,,4,1,1043.64,0,0,60,0,
4194,9099-FTUHS,1,Grass Valley,95945,Female,0,0,0,23,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,54.4,1249.25,No,0,22,2989,,3,,11,1,1118.49,0,0,40,0,
4195,0581-BXBUB,1,Penn Valley,95946,Female,1,0,0,4,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,72.75,317.75,No,0,50,4503,,4,,8,1,142.68,0,0,76,0,
4196,4962-CHQPW,1,Greenville,95947,Male,0,0,1,29,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.85,535.05,No,0,26,2941,,4,,0,0,58.0,0,0,54,0,
4197,9467-ROOLM,1,Gridley,95948,Female,0,0,0,25,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.05,461.3,No,0,65,2692,,5,,0,0,757.0,0,0,50,0,
4198,5150-ITWWB,1,Hamilton City,95951,Male,1,0,0,3,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.85,335.75,No,0,40,4496,,4,,28,1,113.34,0,0,65,0,
4199,2253-KPMNB,1,Live Oak,95953,Female,0,1,1,69,0,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),46.25,3121.4,No,0,33,4180,,4,,69,1,0.0,1,10,29,1,
4200,1345-ZUKID,1,Magalia,95954,Male,0,0,0,14,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.35,324.8,No,0,39,2400,,3,,0,0,364.28,0,0,24,1,
4201,6429-SHBCB,1,Maxwell,95955,Male,0,0,0,19,1,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,0,Mailed check,69.6,1394.55,No,0,77,3349,,4,,4,1,261.44,0,0,54,0,
4202,9281-OFDMF,1,Meadow Valley,95956,Male,1,0,0,39,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,90.7,3413.25,No,0,39,5028,,4,,3,1,782.3399999999999,0,0,76,0,
4203,2603-HVKCG,1,Meridian,95957,Male,0,0,0,31,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,101.4,3143.65,No,0,72,2025,,4,,76,1,600.78,0,0,20,1,
4204,1834-WULEG,1,Nevada City,95959,Male,0,1,1,24,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.25,439.75,No,0,58,3000,,4,,0,0,979.44,1,5,61,0,
4205,9097-ZUBYC,1,North San Juan,95960,Male,0,1,0,14,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),48.8,664.4,No,0,77,2168,,5,,24,1,298.76,1,4,39,0,
